x-axis;1;2;;diodo 1;
second;Volt;Volt;;Vd;Id
4,52E+00;3,35E+10;2,69E+10;;6,65E+09;1,79E+16
4,52E+00;3,45E+10;2,69E+10;;7,65E+09;1,79E+16
4,53E+00;3,35E+10;2,69E+10;;6,65E+09;1,79E+16
4,53E+00;3,35E+10;2,69E+10;;6,65E+09;1,79E+16
4,54E+00;3,40E+10;2,66E+10;;7,46E+09;1,77E+16
4,54E+00;3,35E+10;2,69E+10;;6,65E+09;1,79E+16
4,55E+00;3,35E+10;2,66E+10;;6,96E+09;1,77E+16
4,55E+00;3,35E+10;2,62E+10;;7,28E+09;1,75E+16
4,56E+00;3,35E+10;2,66E+10;;6,96E+09;1,77E+16
4,56E+00;3,35E+10;2,66E+10;;6,96E+09;1,77E+16
4,57E+00;3,35E+10;2,62E+10;;7,28E+09;1,75E+16
4,57E+00;3,35E+10;2,66E+10;;6,96E+09;1,77E+16
4,58E+00;3,35E+10;2,62E+10;;7,28E+09;1,75E+16
4,58E+00;3,30E+10;2,62E+10;;6,78E+09;1,75E+16
4,59E+00;3,35E+10;2,62E+10;;7,28E+09;1,75E+16
4,59E+00;3,40E+10;2,62E+10;;7,78E+09;1,75E+16
4,60E+00;3,30E+10;2,62E+10;;6,78E+09;1,75E+16
4,60E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,61E+00;3,35E+10;2,59E+10;;7,59E+09;1,73E+16
4,61E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,62E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,62E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,63E+00;3,25E+10;2,59E+10;;6,59E+09;1,73E+16
4,63E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,64E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,64E+00;3,30E+10;2,59E+10;;7,09E+09;1,73E+16
4,65E+00;3,25E+10;2,56E+10;;6,90E+09;1,71E+16
4,65E+00;3,25E+10;2,56E+10;;6,90E+09;1,71E+16
4,66E+00;3,30E+10;2,56E+10;;7,40E+09;1,71E+16
4,66E+00;3,25E+10;2,56E+10;;6,90E+09;1,71E+16
4,67E+00;3,25E+10;2,53E+10;;7,21E+09;1,69E+16
4,67E+00;3,25E+10;2,56E+10;;6,90E+09;1,71E+16
4,68E+00;3,25E+10;2,53E+10;;7,21E+09;1,69E+16
4,68E+00;3,25E+10;2,53E+10;;7,21E+09;1,69E+16
4,69E+00;3,30E+10;2,53E+10;;7,71E+09;1,69E+16
4,69E+00;3,30E+10;2,53E+10;;7,71E+09;1,69E+16
4,70E+00;3,25E+10;2,56E+10;;6,90E+09;1,71E+16
4,70E+00;3,25E+10;2,50E+10;;7,53E+09;1,67E+16
4,71E+00;3,25E+10;2,50E+10;;7,53E+09;1,67E+16
4,71E+00;3,20E+10;2,50E+10;;7,03E+09;1,67E+16
4,72E+00;3,20E+10;2,50E+10;;7,03E+09;1,67E+16
4,72E+00;3,20E+10;2,50E+10;;7,03E+09;1,67E+16
4,73E+00;3,25E+10;2,50E+10;;7,53E+09;1,67E+16
4,73E+00;3,20E+10;2,50E+10;;7,03E+09;1,67E+16
4,74E+00;3,20E+10;2,50E+10;;7,03E+09;1,67E+16
4,74E+00;3,20E+10;2,47E+10;;7,34E+09;1,65E+16
4,75E+00;3,15E+10;2,47E+10;;6,84E+09;1,65E+16
4,75E+00;3,20E+10;2,47E+10;;7,34E+09;1,65E+16
4,76E+00;3,15E+10;2,47E+10;;6,84E+09;1,65E+16
4,76E+00;3,15E+10;2,47E+10;;6,84E+09;1,65E+16
4,77E+00;3,15E+10;2,47E+10;;6,84E+09;1,65E+16
4,77E+00;3,15E+10;2,47E+10;;6,84E+09;1,65E+16
4,78E+00;3,15E+10;2,47E+10;;6,84E+09;1,65E+16
4,78E+00;3,20E+10;2,44E+10;;7,65E+09;1,63E+16
4,79E+00;3,15E+10;2,44E+10;;7,15E+09;1,63E+16
4,79E+00;3,15E+10;2,44E+10;;7,15E+09;1,63E+16
4,80E+00;3,15E+10;2,44E+10;;7,15E+09;1,63E+16
4,80E+00;3,10E+10;2,44E+10;;6,65E+09;1,63E+16
4,81E+00;3,10E+10;2,44E+10;;6,65E+09;1,63E+16
4,81E+00;3,15E+10;2,44E+10;;7,15E+09;1,63E+16
4,82E+00;3,10E+10;2,41E+10;;6,96E+09;1,61E+16
4,82E+00;3,10E+10;2,41E+10;;6,96E+09;1,61E+16
4,83E+00;3,05E+10;2,41E+10;;6,46E+09;1,61E+16
4,83E+00;3,10E+10;2,41E+10;;6,96E+09;1,61E+16
4,84E+00;3,05E+10;2,41E+10;;6,46E+09;1,61E+16
4,84E+00;3,15E+10;2,41E+10;;7,46E+09;1,61E+16
4,85E+00;3,10E+10;2,41E+10;;6,96E+09;1,61E+16
4,85E+00;3,05E+10;2,37E+10;;6,78E+09;1,58E+16
4,86E+00;3,05E+10;2,37E+10;;6,78E+09;1,58E+16
4,86E+00;3,05E+10;2,37E+10;;6,78E+09;1,58E+16
4,87E+00;3,05E+10;2,37E+10;;6,78E+09;1,58E+16
4,87E+00;3,05E+10;2,37E+10;;6,78E+09;1,58E+16
4,88E+00;3,10E+10;2,41E+10;;6,96E+09;1,61E+16
4,88E+00;3,05E+10;2,34E+10;;7,09E+09;1,56E+16
4,89E+00;3,05E+10;2,34E+10;;7,09E+09;1,56E+16
4,89E+00;3,10E+10;2,34E+10;;7,59E+09;1,56E+16
4,90E+00;3,05E+10;2,31E+10;;7,40E+09;1,54E+16
4,90E+00;3,05E+10;2,31E+10;;7,40E+09;1,54E+16
4,91E+00;3,05E+10;2,34E+10;;7,09E+09;1,56E+16
4,91E+00;3,00E+10;2,34E+10;;6,59E+09;1,56E+16
4,92E+00;3,00E+10;2,31E+10;;6,90E+09;1,54E+16
4,92E+00;3,00E+10;2,31E+10;;6,90E+09;1,54E+16
4,93E+00;3,00E+10;2,31E+10;;6,90E+09;1,54E+16
4,93E+00;3,00E+10;2,31E+10;;6,90E+09;1,54E+16
4,94E+00;3,05E+10;2,34E+10;;7,09E+09;1,56E+16
4,94E+00;3,00E+10;2,31E+10;;6,90E+09;1,54E+16
4,95E+00;3,05E+10;2,34E+10;;7,09E+09;1,56E+16
4,95E+00;3,00E+10;2,25E+10;;7,53E+09;1,50E+16
4,96E+00;3,00E+10;2,31E+10;;6,90E+09;1,54E+16
4,96E+00;3,05E+10;2,28E+10;;7,71E+09;1,52E+16
4,97E+00;3,00E+10;2,25E+10;;7,53E+09;1,50E+16
4,97E+00;2,95E+10;2,28E+10;;6,71E+09;1,52E+16
4,98E+00;2,95E+10;2,28E+10;;6,71E+09;1,52E+16
4,98E+00;3,00E+10;2,28E+10;;7,21E+09;1,52E+16
4,99E+00;2,95E+10;2,28E+10;;6,71E+09;1,52E+16
4,99E+00;2,95E+10;2,28E+10;;6,71E+09;1,52E+16
5,00E+00;2,95E+10;2,25E+10;;7,03E+09;1,50E+16
