x-axis;1;2;;Segundo diodo;
second;Volt;Volt;;Vd;Id
4,52E+00;2,60E+10;8,12E+06;;2,60E+10;7,66E+11
4,53E+00;2,65E+10;8,12E+06;;2,65E+10;7,66E+11
4,53E+00;2,65E+10;8,43E+06;;2,65E+10;7,95E+11
4,54E+00;2,65E+10;8,12E+06;;2,65E+10;7,66E+11
4,54E+00;2,65E+10;8,12E+06;;2,65E+10;7,66E+11
4,55E+00;2,60E+10;8,12E+06;;2,60E+10;7,66E+11
4,55E+00;2,60E+10;8,43E+06;;2,60E+10;7,95E+11
4,56E+00;2,65E+10;8,43E+06;;2,65E+10;7,95E+11
4,56E+00;2,65E+10;8,43E+06;;2,65E+10;7,95E+11
4,57E+00;2,60E+10;8,43E+06;;2,60E+10;7,95E+11
4,57E+00;2,60E+10;8,43E+06;;2,60E+10;7,95E+11
4,58E+00;2,65E+10;8,43E+06;;2,65E+10;7,95E+11
4,58E+00;2,65E+10;8,75E+06;;2,65E+10;8,25E+11
4,59E+00;2,65E+10;8,75E+06;;2,65E+10;8,25E+11
4,59E+00;2,65E+10;8,75E+06;;2,65E+10;8,25E+11
4,60E+00;2,75E+10;8,75E+06;;2,75E+10;8,25E+11
4,60E+00;2,65E+10;8,43E+06;;2,65E+10;7,95E+11
4,61E+00;2,65E+10;8,75E+06;;2,65E+10;8,25E+11
4,61E+00;2,65E+10;9,06E+06;;2,65E+10;8,55E+11
4,62E+00;2,70E+10;9,37E+06;;2,70E+10;8,84E+11
4,62E+00;2,70E+10;9,06E+06;;2,70E+10;8,55E+11
4,63E+00;2,70E+10;9,06E+06;;2,70E+10;8,55E+11
4,63E+00;2,70E+10;9,06E+06;;2,70E+10;8,55E+11
4,64E+00;2,75E+10;9,06E+06;;2,75E+10;8,55E+11
4,64E+00;2,75E+10;9,06E+06;;2,75E+10;8,55E+11
4,65E+00;2,70E+10;9,06E+06;;2,70E+10;8,55E+11
4,65E+00;2,70E+10;9,37E+06;;2,70E+10;8,84E+11
4,66E+00;2,75E+10;9,06E+06;;2,75E+10;8,55E+11
4,66E+00;2,70E+10;9,37E+06;;2,70E+10;8,84E+11
4,67E+00;2,70E+10;9,37E+06;;2,70E+10;8,84E+11
4,67E+00;2,70E+10;9,06E+06;;2,70E+10;8,55E+11
4,68E+00;2,70E+10;9,06E+06;;2,70E+10;8,55E+11
4,68E+00;2,75E+10;9,37E+06;;2,75E+10;8,84E+11
4,69E+00;2,75E+10;9,37E+06;;2,75E+10;8,84E+11
4,69E+00;2,70E+10;9,68E+06;;2,70E+10;9,13E+11
4,70E+00;2,80E+10;9,68E+06;;2,80E+10;9,13E+11
4,70E+00;2,75E+10;9,68E+06;;2,75E+10;9,13E+11
4,71E+00;2,75E+10;9,37E+06;;2,75E+10;8,84E+11
4,71E+00;2,75E+10;9,68E+06;;2,75E+10;9,13E+11
4,72E+00;2,80E+10;1,00E+07;;2,80E+10;9,43E+11
4,72E+00;2,75E+10;9,68E+06;;2,75E+10;9,13E+11
4,73E+00;2,75E+10;9,68E+06;;2,75E+10;9,13E+11
4,73E+00;2,75E+10;9,68E+06;;2,75E+10;9,13E+11
4,74E+00;2,75E+10;1,00E+07;;2,75E+10;9,43E+11
4,74E+00;2,75E+10;9,68E+06;;2,75E+10;9,13E+11
4,75E+00;2,80E+10;1,00E+07;;2,80E+10;9,43E+11
4,75E+00;2,80E+10;1,00E+07;;2,80E+10;9,43E+11
4,76E+00;2,80E+10;1,00E+07;;2,80E+10;9,43E+11
4,76E+00;2,80E+10;1,00E+07;;2,80E+10;9,43E+11
4,77E+00;2,80E+10;1,03E+10;;1,77E+10;9,72E+14
4,77E+00;2,80E+10;1,03E+10;;1,77E+10;9,72E+14
4,78E+00;2,80E+10;1,03E+10;;1,77E+10;9,72E+14
4,78E+00;2,85E+10;1,03E+10;;1,82E+10;9,72E+14
4,79E+00;2,80E+10;1,03E+10;;1,77E+10;9,72E+14
4,79E+00;2,90E+10;1,03E+10;;1,87E+10;9,72E+14
4,80E+00;2,90E+10;1,03E+10;;1,87E+10;9,72E+14
4,80E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,81E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,81E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,82E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,82E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,83E+00;2,90E+10;1,09E+10;;1,81E+10;1,03E+15
4,83E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,84E+00;2,85E+10;1,06E+10;;1,79E+10;1,00E+15
4,84E+00;2,85E+10;1,09E+10;;1,76E+10;1,03E+15
4,85E+00;2,90E+10;1,09E+10;;1,81E+10;1,03E+15
4,85E+00;2,90E+10;1,06E+10;;1,84E+10;1,00E+15
4,86E+00;2,85E+10;1,09E+10;;1,76E+10;1,03E+15
4,86E+00;2,90E+10;1,09E+10;;1,81E+10;1,03E+15
4,87E+00;2,90E+10;1,12E+10;;1,78E+10;1,06E+15
4,87E+00;2,95E+10;1,09E+10;;1,86E+10;1,03E+15
4,88E+00;2,90E+10;1,12E+10;;1,78E+10;1,06E+15
4,88E+00;2,95E+10;1,12E+10;;1,83E+10;1,06E+15
4,89E+00;3,00E+10;1,12E+10;;1,88E+10;1,06E+15
4,89E+00;2,90E+10;1,12E+10;;1,78E+10;1,06E+15
4,90E+00;3,00E+10;1,12E+10;;1,88E+10;1,06E+15
4,90E+00;2,95E+10;1,12E+10;;1,83E+10;1,06E+15
4,91E+00;3,00E+10;1,12E+10;;1,88E+10;1,06E+15
4,91E+00;2,95E+10;1,16E+10;;1,80E+10;1,09E+15
4,92E+00;2,95E+10;1,16E+10;;1,80E+10;1,09E+15
4,92E+00;2,95E+10;1,12E+10;;1,83E+10;1,06E+15
4,93E+00;2,95E+10;1,16E+10;;1,80E+10;1,09E+15
4,93E+00;2,95E+10;1,16E+10;;1,80E+10;1,09E+15
4,94E+00;3,00E+10;1,16E+10;;1,85E+10;1,09E+15
4,94E+00;3,00E+10;1,16E+10;;1,85E+10;1,09E+15
4,95E+00;2,95E+10;1,12E+10;;1,83E+10;1,06E+15
4,95E+00;3,00E+10;1,19E+10;;1,82E+10;1,12E+15
4,96E+00;3,00E+10;1,19E+10;;1,82E+10;1,12E+15
4,96E+00;3,00E+10;1,19E+10;;1,82E+10;1,12E+15
4,97E+00;3,05E+10;1,19E+10;;1,87E+10;1,12E+15
4,97E+00;3,00E+10;1,19E+10;;1,82E+10;1,12E+15
4,98E+00;3,00E+10;1,22E+10;;1,78E+10;1,15E+15
4,98E+00;3,00E+10;1,22E+10;;1,78E+10;1,15E+15
4,99E+00;3,00E+10;1,19E+10;;1,82E+10;1,12E+15
4,99E+00;3,05E+10;1,19E+10;;1,87E+10;1,12E+15
5,00E+00;3,00E+10;1,22E+10;;1,78E+10;1,15E+15
;;;;;0,00E+00
